Date Added,Notes / Updates,Status,Client,Contract ID,Type,Title
1/8/2026,"1. Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/4LHyMgMH9h_i
 ( done updating the Redirection, Yoast SEO )
 Update Themes: all themes are up-tpdate - https://prnt.sc/4LHyMgMH9h_i
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 2. Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/iPygAItWMBTa
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site
 
 3. Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) - https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/h0j4cia44o?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 4. Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/FxDNf_p76J5h
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 - Everything looks fine
 Responsive Review: Everything looks fine in mobile version
 
 5. Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
1/15/2026,"1. Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/JbBxkqaeflgO
 ( done updating the Gravity Forms )
 Update Themes: all themes are up-tpdate - https://prnt.sc/JbBxkqaeflgO
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 2. Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/H_-5VRpggrai
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site
 
 3. Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) - https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/o3quup55mf?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 4. Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/L7ThGnOkDj2k
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 - Everything looks fine
 Responsive Review: Everything looks fine in mobile version
 
 5. Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
1/19/2026,"1. Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/N7kphupWj4N3
 ( done updating the HubSpot All-In-One Marketing - Forms, Popups, Live Chat, Redirection )
 Update Themes: all themes are up-tpdate - https://prnt.sc/N7kphupWj4N3
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 2. Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/OcHghi75kgNz
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site
 
 3. Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) - https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/7yyitcmnnk?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 4. Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/CmF4dzDZEGNU
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 - Everything looks fine
 Responsive Review: Everything looks fine in mobile version
 
 5. Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
1/22/2026,"1. Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/-4i3bUc95goG
 ( done updating Yoast SEO )
 Update Themes: all themes are up-tpdate - https://prnt.sc/-4i3bUc95goG
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 2. Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/yy_s8M3erhS5
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site
 
 3. Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) - https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/2af09mbfwi?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 4. Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/pggoWyoiHXjt
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 - Everything looks fine
 Responsive Review: Everything looks fine in mobile version
 
 5. Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
1/29/2026,"1. Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/wBpbEwfbOolZ
 ( Done updating Gravity Forms,WP Rollback )
 Update Themes: all themes are up-tpdate - https://prnt.sc/wBpbEwfbOolZ
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 2. Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/AP56qdFnLeB4
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site
 
 3. Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) - https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/9clf1gmmeq?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 4. Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/Ql2Wq3glgXea
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 - Everything looks fine
 Responsive Review: Everything looks fine in mobile version
 
 5. Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
2/2/2026,"Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/WAjp2RyP00_9
 Update Themes: all themes are up-tpdate - https://prnt.sc/WAjp2RyP00_9
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/kaRxUol2P0pX
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site.
 
 Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) - https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/sddbve85is?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/cYYL9rz4FJgc
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 Responsive Review: Everything looks fine in mobile version
 
 Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
2/9/2026,"1. Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/gKzJnXutGixA
 ( Done updating All-in-One WP Migration and Backup,Gravity Forms,HubSpot All-In-One Marketing - Forms, Popups, Live Chat,Yoast SEO )
 Update Themes: all themes are up-tpdate - https://prnt.sc/gKzJnXutGixA
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 2. Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/0tzwAH1mg4-3
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site
 
 3. Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) -https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/1s44e4anbw?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 4. Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/b-x6BTiB57zR
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 Responsive Review: Everything looks fine in mobile version
 
 5. Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
2/12/2026,"1. Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/wyVGBZJY2mdg
 Update Themes: all themes are up-tpdate - https://prnt.sc/wyVGBZJY2mdg
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 2. Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/Ht62zMmqNsDX
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site
 
 3. Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) -https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/4fswl523mg?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 4. Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/c0EG-i_CcYA_
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 Responsive Review: Everything looks fine in mobile version
 
 5. Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
2/16/2026,"1. Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/VagfLejNOjTj
 ( Done updating Redirection )
 Update Themes: all themes are up-tpdate - https://prnt.sc/VagfLejNOjTj
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 2. Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/hqdeWsvKMSY3
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site
 
 3. Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) -https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/000bqvgizo?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 4. Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/OfaaGpJY-Dml
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 Responsive Review: Everything looks fine in mobile version
 
 5. Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
2/23/2026,"1. Updates
 Update Plugins: all plugins are up-to-date - https://prnt.sc/uwL6J_VsC4QS
 ( Done updating Gravity Forms,Redirection,Yoast SEO )
 Update Themes: all themes are up-tpdate - https://prnt.sc/uwL6J_VsC4QS
 Update PHP Version (When Applicable): PHP version is up-to-date
 
 2. Security & File Access
 Review Security Status: No Malware Found and Site is not Blacklisted - https://prnt.sc/wsL4oMYQrPZv
 Remove Server File Manager Plugins (If Found): WP File Manager” not existed in the site
 
 3. Performance
 Run Speed Test: Here’s the updated score from Pagespeed Insights (PASSED) - https://pagespeed.web.dev/analysis/https-www-wilburncompany-com/mt52anc99u?form_factor=desktop
 Resolve Performance Bottlenecks: Re-configure WP Rocket settings and improve First Contentful Paint, Total Blocking Time and Largest Contentful Paint manually. 
 
 4. Link & UX Checks
 Run Broken Link Checker: Removed internal broken links from the site - https://prnt.sc/srBFeaz37t3A
 Manual UX Pass: upon checking all the pages, all buttons and forms are working 
 Responsive Review: Everything looks fine in mobile version
 
 5. Backup & Reporting
 Verify Backup Status: Confirm WP Remote shows recent backups with no errors.
 Run Manual Backup (Before Major Updates): If major updates are planned, run a manual backup first.
 Review or Send Client Report (If Required): If enabled, check that reports are sending correctly and reflect accurate update/backup info.",Published,WILBURN,MID20254457,web,Weekly Web Maintenance
